date,return
1993-02-12 00:00:00+00:00,0.045481
1993-02-15 00:00:00+00:00,0.055507999999999995
1993-02-16 00:00:00+00:00,-0.016059
1993-02-17 00:00:00+00:00,-0.006659999999999999
1993-02-18 00:00:00+00:00,0.001817
1993-02-19 00:00:00+00:00,-0.006706
1993-02-22 00:00:00+00:00,-0.031674
1993-02-23 00:00:00+00:00,-0.064966
1993-02-24 00:00:00+00:00,-0.078847
1993-02-25 00:00:00+00:00,0.122283
1993-02-26 00:00:00+00:00,-0.052417
1993-03-01 00:00:00+00:00,-0.10977100000000001
1993-03-02 00:00:00+00:00,0.040227000000000006
1993-03-03 00:00:00+00:00,-0.010342
1993-03-04 00:00:00+00:00,-0.061376
1993-03-05 00:00:00+00:00,-0.022224
1993-03-08 00:00:00+00:00,0.068538
1993-03-09 00:00:00+00:00,-0.061772
1993-03-10 00:00:00+00:00,0.048305
1993-03-11 00:00:00+00:00,0.064363
1993-03-12 00:00:00+00:00,-0.021364
1993-03-15 00:00:00+00:00,-0.053681
1993-03-16 00:00:00+00:00,0.045652
1993-03-17 00:00:00+00:00,-0.016456
1993-03-18 00:00:00+00:00,-0.013913
1993-03-19 00:00:00+00:00,-0.00824
1993-03-22 00:00:00+00:00,-0.12270400000000001
1993-03-23 00:00:00+00:00,-0.065118
1993-03-24 00:00:00+00:00,-0.012595
1993-03-25 00:00:00+00:00,-0.014232
1993-03-26 00:00:00+00:00,0.102394
1993-03-29 00:00:00+00:00,-0.070216
1993-03-30 00:00:00+00:00,-0.013225
1993-03-31 00:00:00+00:00,-0.034459
1993-04-01 00:00:00+00:00,0.024947
1993-04-02 00:00:00+00:00,-0.004395
1993-04-05 00:00:00+00:00,0.004466
1993-04-06 00:00:00+00:00,0.12324099999999999
1993-04-07 00:00:00+00:00,0.039087000000000004
1993-04-08 00:00:00+00:00,0.128744
1993-04-09 00:00:00+00:00,0.006065
1993-04-12 00:00:00+00:00,-0.033612
1993-04-13 00:00:00+00:00,0.081631
1993-04-14 00:00:00+00:00,-0.019794
1993-04-15 00:00:00+00:00,0.0051600000000000005
1993-04-16 00:00:00+00:00,-0.051661
1993-04-19 00:00:00+00:00,0.007478
1993-04-20 00:00:00+00:00,0.010517
1993-04-21 00:00:00+00:00,-0.01047
